place_code,date,mankai_date,kaika_date,meter,ft,tavg,tmin,tmax,tavg_f,tmin_f,tmax_f,prcp,pcp_in
22370033,2/21/24,3/30/24,3/23/24,41,12.4968,12.4,11,14.4,54.32,51.8,57.92,25.1,0.98818951
22370035,2/21/24,4/6/24,3/30/24,29,8.8392,15.1,14.3,16.7,59.18,57.74,62.06,28.3,1.11417383
22370036,2/21/24,3/29/24,3/22/24,40,12.192,12.4,11,14.4,54.32,51.8,57.92,25.1,0.98818951
22370037,2/21/24,4/2/24,3/25/24,42,12.8016,14,12.7,15.4,57.2,54.86,59.72,30.6,1.20472506
22370039,2/21/24,3/29/24,3/23/24,42,12.8016,10.6,9.2,13.2,51.08,48.56,55.76,21.3,0.83858313
22370043,2/21/24,4/7/24,3/27/24,38,11.5824,11.6,9.6,14,52.88,49.28,57.2,22.3,0.87795323
22370013,2/21/24,4/3/24,3/27/24,34,10.3632,10.6,9.2,13.2,51.08,48.56,55.76,21.3,0.83858313
22370015,2/21/24,4/5/24,3/27/24,37,11.2776,11.6,9.6,14,52.88,49.28,57.2,22.3,0.87795323
22370017,2/21/24,4/6/24,3/28/24,33,10.0584,12.9,11.7,14.9,55.22,53.06,58.82,20.6,0.81102406
22370018,2/21/24,4/4/24,3/25/24,36,10.9728,12.9,11.7,14.9,55.22,53.06,58.82,20.6,0.81102406
22370020,2/21/24,3/29/24,3/22/24,46,14.0208,12.4,11,14.4,54.32,51.8,57.92,25.1,0.98818951
22370022,2/21/24,3/31/24,3/23/24,46,14.0208,12.4,11,14.4,54.32,51.8,57.92,25.1,0.98818951
22370023,2/21/24,4/2/24,3/25/24,38,11.5824,13.6,11.5,15.1,56.48,52.7,59.18,9.9,0.38976399
22370025,2/21/24,3/29/24,3/21/24,50,15.24,13.1,10.7,15.3,55.58,51.26,59.54,18.7,0.73622087
22370024,2/21/24,4/6/24,3/31/24,43,13.1064,11.2,9.9,12.7,52.16,49.82,54.86,23.6,0.92913436
22370021,2/21/24,4/1/24,3/25/24,39,11.8872,13.1,10.7,15.3,55.58,51.26,59.54,18.7,0.73622087
22370016,2/21/24,4/6/24,3/30/24,33,10.0584,11.6,9.6,14,52.88,49.28,57.2,22.3,0.87795323
22370028,2/21/24,4/2/24,3/24/24,38,11.5824,12.8,12,15,55.04,53.6,59,18.5,0.72834685
22370019,2/21/24,3/31/24,3/23/24,41,12.4968,12.8,12,15,55.04,53.6,59,18.5,0.72834685
22370044,2/21/24,3/31/24,3/28/24,36,10.9728,13.1,10.7,15.3,55.58,51.26,59.54,18.7,0.73622087
22370014,2/21/24,4/4/24,3/27/24,38,11.5824,12.9,11.7,14.9,55.22,53.06,58.82,20.6,0.81102406
24370001,2/21/24,4/1/24,3/27/24,45,13.716,11.4,8.3,14.7,52.52,46.94,58.46,19.7,0.77559097
24370002,2/21/24,3/30/24,3/24/24,47,14.3256,12.5,8.9,17,54.5,48.02,62.6,39.8,1.56692998
24370005,2/21/24,4/2/24,3/26/24,40,12.192,11,8.8,13.2,51.8,47.84,55.76,11.4,0.44881914
24370014,2/21/24,4/3/24,3/29/24,38,11.5824,11,8.8,13.2,51.8,47.84,55.76,11.4,0.44881914
24370017,2/21/24,4/2/24,3/27/24,43,13.1064,12.5,8.9,17,54.5,48.02,62.6,39.8,1.56692998
24370006,2/21/24,4/4/24,3/29/24,43,13.1064,11,8.8,13.2,51.8,47.84,55.76,11.4,0.44881914
24370007,2/21/24,4/1/24,3/24/24,44,13.4112,12.5,8.9,17,54.5,48.02,62.6,39.8,1.56692998
24370009,2/21/24,4/3/24,3/28/24,35,10.668,11.4,8.3,14.7,52.52,46.94,58.46,19.7,0.77559097
24370010,2/21/24,4/1/24,3/26/24,42,12.8016,12.5,8.9,17,54.5,48.02,62.6,39.8,1.56692998
24370011,2/21/24,4/2/24,3/26/24,42,12.8016,12.5,8.9,17,54.5,48.02,62.6,39.8,1.56692998
24370013,2/21/24,4/1/24,3/26/24,44,13.4112,10.7,7,16.6,51.26,44.6,61.88,11.1,0.43700811
24370003,2/21/24,4/2/24,3/27/24,43,13.1064,12.5,8.9,17,54.5,48.02,62.6,39.8,1.56692998
27370014,2/21/24,4/4/24,3/29/24,41,12.4968,10.7,10,11,51.26,50,51.8,14.9,0.58661449
27370001,2/21/24,4/4/24,3/29/24,39,11.8872,10.7,10,11,51.26,50,51.8,14.9,0.58661449
27370016,2/21/24,3/31/24,3/25/24,50,15.24,10,7.6,12,50,45.68,53.6,18.5,0.72834685
27370017,2/21/24,4/4/24,3/26/24,41,12.4968,10.7,10,11,51.26,50,51.8,14.9,0.58661449
27370021,2/21/24,4/11/24,4/2/24,41,12.4968,10.3,9,11,50.54,48.2,51.8,19.8,0.77952798
27370008,2/21/24,4/2/24,3/26/24,43,13.1064,10.3,9,11,50.54,48.2,51.8,19.8,0.77952798
27370024,2/21/24,4/3/24,3/26/24,36,10.9728,9.6,9.8,12.2,49.28,49.64,53.96,0.5,0.01968505
27370025,2/21/24,4/1/24,3/26/24,36,10.9728,9.6,9.8,12.2,49.28,49.64,53.96,0.5,0.01968505
27370002,2/21/24,4/2/24,3/27/24,42,12.8016,10.3,9,11,50.54,48.2,51.8,19.8,0.77952798
27370004,2/21/24,4/3/24,3/26/24,41,12.4968,10.3,9,11,50.54,48.2,51.8,19.8,0.77952798
27370005,2/21/24,4/2/24,3/26/24,41,12.4968,10.3,9,11,50.54,48.2,51.8,19.8,0.77952798
27370007,2/21/24,4/3/24,3/27/24,35,10.668,9.6,9.8,12.2,49.28,49.64,53.96,0.5,0.01968505
27370023,2/21/24,3/30/24,3/23/24,45,13.716,10,7.6,12,50,45.68,53.6,18.5,0.72834685
27370009,2/21/24,4/3/24,3/27/24,40,12.192,9.6,9.8,12.2,49.28,49.64,53.96,0.5,0.01968505
27370010,2/21/24,4/4/24,3/27/24,41,12.4968,10.7,10,11,51.26,50,51.8,14.9,0.58661449
27370011,2/21/24,4/3/24,3/27/24,38,11.5824,10,7.6,12,50,45.68,53.6,18.5,0.72834685
27370012,2/21/24,4/3/24,3/28/24,38,11.5824,10,7.6,12,50,45.68,53.6,18.5,0.72834685
27370013,2/21/24,4/2/24,3/27/24,43,13.1064,10.7,10,11,51.26,50,51.8,14.9,0.58661449
27370022,2/21/24,3/31/24,3/25/24,43,13.1064,10,7.6,12,50,45.68,53.6,18.5,0.72834685
27370019,2/21/24,4/1/24,3/23/24,39,11.8872,9.6,9.8,12.2,49.28,49.64,53.96,0.5,0.01968505
27370006,2/21/24,4/3/24,3/27/24,35,10.668,9.6,9.8,12.2,49.28,49.64,53.96,0.5,0.01968505
27370015,2/21/24,4/2/24,3/27/24,40,12.192,10.3,9,11,50.54,48.2,51.8,19.8,0.77952798
27370003,2/21/24,4/1/24,3/25/24,41,12.4968,9.6,9.8,12.2,49.28,49.64,53.96,0.5,0.01968505
25370002,2/21/24,4/5/24,3/29/24,44,13.4112,,,,32,32,32,,0
25370003,2/21/24,4/4/24,3/30/24,41,12.4968,,,,32,32,32,,0
25370004,2/21/24,4/9/24,4/2/24,40,12.192,,,,32,32,32,,0
25370018,2/21/24,4/7/24,3/31/24,44,13.4112,8.4,6,9.2,47.12,42.8,48.56,16.5,0.64960665
25370025,2/21/24,4/7/24,4/1/24,40,12.192,10.7,7,16.6,51.26,44.6,61.88,11.1,0.43700811
25370027,2/21/24,4/4/24,3/29/24,44,13.4112,10.7,7,16.6,51.26,44.6,61.88,11.1,0.43700811
25370028,2/21/24,4/4/24,3/29/24,45,13.716,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
25370029,2/21/24,4/7/24,4/2/24,40,12.192,10.7,7,16.6,51.26,44.6,61.88,11.1,0.43700811
25370030,2/21/24,4/10/24,4/5/24,38,11.5824,11,8.8,13.2,51.8,47.84,55.76,11.4,0.44881914
25370031,2/21/24,4/3/24,3/29/24,46,14.0208,10.7,7,16.6,51.26,44.6,61.88,11.1,0.43700811
25370008,2/21/24,4/8/24,4/3/24,40,12.192,,,,32,32,32,,0
25370009,2/21/24,4/4/24,3/29/24,40,12.192,,,,32,32,32,,0
25370011,2/21/24,4/4/24,3/29/24,40,12.192,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
25370012,2/21/24,4/8/24,4/2/24,45,13.716,,,,32,32,32,,0
25370013,2/21/24,4/8/24,4/1/24,39,11.8872,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
25370014,2/21/24,4/3/24,3/29/24,40,12.192,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
25370015,2/21/24,4/4/24,3/28/24,44,13.4112,,,,32,32,32,,0
25370016,2/21/24,4/5/24,3/30/24,39,11.8872,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
25370019,2/21/24,4/5/24,3/30/24,41,12.4968,8.4,6,9.2,47.12,42.8,48.56,16.5,0.64960665
25370023,2/21/24,4/8/24,4/3/24,39,11.8872,,,,32,32,32,,0
25370022,2/21/24,4/10/24,4/4/24,39,11.8872,8.4,6,9.2,47.12,42.8,48.56,16.5,0.64960665
25370026,2/21/24,4/8/24,4/2/24,40,12.192,10.7,7,16.6,51.26,44.6,61.88,11.1,0.43700811
25370006,2/21/24,4/7/24,3/31/24,44,13.4112,,,,32,32,32,,0
25370007,2/21/24,4/5/24,3/31/24,41,12.4968,,,,32,32,32,,0
26370001,2/21/24,3/31/24,3/25/24,48,14.6304,8.9,7.3,11.9,48.02,45.14,53.42,7.1,0.27952771
26370002,2/21/24,4/4/24,3/29/24,41,12.4968,8.9,7.3,11.9,48.02,45.14,53.42,7.1,0.27952771
26370038,2/21/24,4/4/24,3/30/24,42,12.8016,8.1,7.4,9.3,46.58,45.32,48.74,17.5,0.68897675
26370039,2/21/24,4/6/24,4/2/24,33,10.0584,7.9,6.8,9.2,46.22,44.24,48.56,9.2,0.36220492
26370045,2/21/24,4/3/24,3/27/24,39,11.8872,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370005,2/21/24,4/8/24,3/30/24,38,11.5824,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370046,2/21/24,4/4/24,3/29/24,37,11.2776,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370006,2/21/24,4/4/24,3/28/24,40,12.192,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370007,2/21/24,4/2/24,3/27/24,46,14.0208,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370040,2/21/24,4/2/24,3/26/24,40,12.192,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370043,2/21/24,4/3/24,3/27/24,48,14.6304,8.1,7.4,9.3,46.58,45.32,48.74,17.5,0.68897675
26370044,2/21/24,3/31/24,3/24/24,42,12.8016,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370049,2/21/24,4/5/24,3/28/24,41,12.4968,8.9,7.3,11.9,48.02,45.14,53.42,7.1,0.27952771
26370052,2/21/24,4/8/24,4/1/24,34,10.3632,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370053,2/21/24,4/11/24,4/6/24,35,10.668,6.7,5.8,8,44.06,42.44,46.4,12.6,0.49606326
26370055,2/21/24,4/6/24,3/29/24,40,12.192,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370059,2/21/24,4/7/24,3/31/24,41,12.4968,8.1,7.4,9.3,46.58,45.32,48.74,17.5,0.68897675
26370060,2/21/24,4/6/24,3/30/24,42,12.8016,8.1,7.4,9.3,46.58,45.32,48.74,17.5,0.68897675
26370062,2/21/24,4/15/24,3/24/24,47,14.3256,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370063,2/21/24,4/2/24,3/27/24,39,11.8872,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370064,2/21/24,4/5/24,3/24/24,47,14.3256,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370065,2/21/24,4/2/24,3/25/24,42,12.8016,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370066,2/21/24,4/3/24,3/29/24,41,12.4968,8.9,7.3,11.9,48.02,45.14,53.42,7.1,0.27952771
26370008,2/21/24,4/2/24,3/23/24,49,14.9352,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370009,2/21/24,4/2/24,3/27/24,45,13.716,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370010,2/21/24,4/3/24,3/27/24,39,11.8872,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370011,2/21/24,4/1/24,3/26/24,42,12.8016,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370012,2/21/24,4/5/24,3/28/24,38,11.5824,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370013,2/21/24,4/2/24,3/26/24,41,12.4968,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370015,2/21/24,4/10/24,4/6/24,30,9.144,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370017,2/21/24,4/3/24,3/27/24,39,11.8872,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370020,2/21/24,4/6/24,3/29/24,39,11.8872,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370021,2/21/24,4/3/24,3/26/24,44,13.4112,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370023,2/21/24,4/2/24,3/27/24,42,12.8016,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370026,2/21/24,4/1/24,3/26/24,42,12.8016,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370028,2/21/24,4/3/24,3/26/24,42,12.8016,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370030,2/21/24,4/1/24,3/24/24,43,13.1064,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370031,2/21/24,4/2/24,3/28/24,42,12.8016,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370047,2/21/24,4/1/24,3/24/24,43,13.1064,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370033,2/21/24,4/9/24,3/29/24,37,11.2776,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370048,2/21/24,4/5/24,3/30/24,40,12.192,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370061,2/21/24,4/2/24,3/26/24,40,12.192,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370034,2/21/24,4/3/24,3/27/24,44,13.4112,8.9,7.3,11.9,48.02,45.14,53.42,7.1,0.27952771
26370035,2/21/24,4/3/24,3/29/24,41,12.4968,8.1,7.4,9.3,46.58,45.32,48.74,17.5,0.68897675
26370036,2/21/24,4/4/24,3/31/24,42,12.8016,8.1,7.4,9.3,46.58,45.32,48.74,17.5,0.68897675
26370050,2/21/24,4/3/24,3/29/24,42,12.8016,8.1,7.4,9.3,46.58,45.32,48.74,17.5,0.68897675
26370057,2/21/24,4/3/24,3/26/24,45,13.716,8.9,7.3,11.9,48.02,45.14,53.42,7.1,0.27952771
26370025,2/21/24,4/10/24,4/3/24,39,11.8872,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370051,2/21/24,4/4/24,3/27/24,40,12.192,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370056,2/21/24,4/6/24,3/30/24,38,11.5824,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
26370014,2/21/24,4/4/24,3/29/24,41,12.4968,9.2,8.1,10.8,48.56,46.58,51.44,13.5,0.53149635
28370001,2/21/24,4/1/24,3/26/24,42,12.8016,10.3,9,11,50.54,48.2,51.8,19.8,0.77952798
28370003,2/21/24,4/9/24,4/2/24,39,11.8872,6.7,5.8,8,44.06,42.44,46.4,12.6,0.49606326
28370018,2/21/24,4/16/24,4/10/24,34,10.3632,,,,32,32,32,,0
28370024,2/21/24,4/5/24,3/31/24,42,12.8016,,,,32,32,32,,0
28370025,2/21/24,4/3/24,3/29/24,42,12.8016,,,,32,32,32,,0
28370035,2/21/24,4/4/24,3/29/24,43,13.1064,,,,32,32,32,,0
28370020,2/21/24,4/3/24,3/29/24,45,13.716,,,,32,32,32,,0
28370021,2/21/24,4/5/24,3/31/24,39,11.8872,7.9,6.8,9.2,46.22,44.24,48.56,9.2,0.36220492
28370023,2/21/24,4/3/24,3/27/24,41,12.4968,10.3,9,11,50.54,48.2,51.8,19.8,0.77952798
28370027,2/21/24,4/4/24,3/31/24,40,12.192,8.1,7.4,9.3,46.58,45.32,48.74,17.5,0.68897675
28370030,2/21/24,4/2/24,3/28/24,41,12.4968,10.4,7.6,11.8,50.72,45.68,53.24,11.9,0.46850419
28370031,2/21/24,4/11/24,4/4/24,39,11.8872,,,,32,32,32,,0
28370032,2/21/24,4/4/24,3/31/24,42,12.8016,,,,32,32,32,,0
28370033,2/21/24,4/4/24,3/29/24,43,13.1064,,,,32,32,32,,0
28370036,2/21/24,4/5/24,4/1/24,42,12.8016,,,,32,32,32,,0
28370004,2/21/24,4/3/24,3/26/24,38,11.5824,10.4,7.6,11.8,50.72,45.68,53.24,11.9,0.46850419
28370006,2/21/24,4/6/24,3/29/24,35,10.668,10.4,7.6,11.8,50.72,45.68,53.24,11.9,0.46850419
28370007,2/21/24,4/6/24,3/29/24,37,11.2776,10.4,7.6,11.8,50.72,45.68,53.24,11.9,0.46850419
28370008,2/21/24,4/5/24,3/29/24,37,11.2776,10,7.7,14.2,50,45.86,57.56,14.7,0.57874047
28370009,2/21/24,4/5/24,3/28/24,41,12.4968,10,7.7,14.2,50,45.86,57.56,14.7,0.57874047
28370010,2/21/24,4/3/24,3/27/24,41,12.4968,10,7.7,14.2,50,45.86,57.56,14.7,0.57874047
28370011,2/21/24,4/3/24,3/28/24,42,12.8016,10,7.7,14.2,50,45.86,57.56,14.7,0.57874047
28370012,2/21/24,4/6/24,3/30/24,34,10.3632,10,7.7,14.2,50,45.86,57.56,14.7,0.57874047
28370028,2/21/24,4/5/24,3/30/24,37,11.2776,10.3,9,11,50.54,48.2,51.8,19.8,0.77952798
28370014,2/21/24,4/3/24,3/28/24,43,13.1064,10,7.7,14.2,50,45.86,57.56,14.7,0.57874047
28370034,2/21/24,4/5/24,3/27/24,35,10.668,10.4,7.6,11.8,50.72,45.68,53.24,11.9,0.46850419
28370015,2/21/24,4/5/24,3/30/24,42,12.8016,,,,32,32,32,,0
28370016,2/21/24,4/3/24,3/29/24,42,12.8016,6.7,5.8,8,44.06,42.44,46.4,12.6,0.49606326
28370017,2/21/24,4/3/24,3/30/24,41,12.4968,7.9,6.8,9.2,46.22,44.24,48.56,9.2,0.36220492
28370002,2/21/24,4/5/24,3/31/24,41,12.4968,8.1,7.4,9.3,46.58,45.32,48.74,17.5,0.68897675
28370019,2/21/24,4/9/24,4/3/24,37,11.2776,6.7,5.8,8,44.06,42.44,46.4,12.6,0.49606326
29370001,2/21/24,3/31/24,3/25/24,47,14.3256,10,7.6,12,50,45.68,53.6,18.5,0.72834685
29370022,2/21/24,4/5/24,3/28/24,41,12.4968,8.9,7.3,11.9,48.02,45.14,53.42,7.1,0.27952771
29370003,2/21/24,4/3/24,3/27/24,42,12.8016,8.9,7.3,11.9,48.02,45.14,53.42,7.1,0.27952771
29370004,2/21/24,4/7/24,3/31/24,40,12.192,,,,32,32,32,,0
29370005,2/21/24,4/2/24,3/28/24,43,13.1064,10.7,7,16.6,51.26,44.6,61.88,11.1,0.43700811
29370006,2/21/24,4/2/24,3/25/24,42,12.8016,10,7.6,12,50,45.68,53.6,18.5,0.72834685
29370032,2/21/24,3/28/24,3/20/24,51,15.5448,15.5,14.4,16.1,59.9,57.92,60.98,9.9,0.38976399
29370029,2/21/24,4/2/24,3/21/24,53,16.1544,8.9,7.3,11.9,48.02,45.14,53.42,7.1,0.27952771
29370011,2/21/24,4/5/24,3/26/24,46,14.0208,8.9,7.3,11.9,48.02,45.14,53.42,7.1,0.27952771
29370013,2/21/24,4/2/24,3/26/24,43,13.1064,8.9,7.3,11.9,48.02,45.14,53.42,7.1,0.27952771
29370014,2/21/24,4/2/24,3/28/24,42,12.8016,10,7.6,12,50,45.68,53.6,18.5,0.72834685
29370015,2/21/24,4/1/24,3/26/24,41,12.4968,10,7.6,12,50,45.68,53.6,18.5,0.72834685
29370028,2/21/24,3/30/24,3/23/24,49,14.9352,10,7.6,12,50,45.68,53.6,18.5,0.72834685
29370020,2/21/24,3/31/24,3/23/24,52,15.8496,8.9,7.3,11.9,48.02,45.14,53.42,7.1,0.27952771
29370021,2/21/24,3/31/24,3/24/24,49,14.9352,8.9,7.3,11.9,48.02,45.14,53.42,7.1,0.27952771
29370025,2/21/24,4/6/24,3/31/24,43,13.1064,8.9,7.3,11.9,48.02,45.14,53.42,7.1,0.27952771
29370026,2/21/24,4/8/24,4/1/24,43,13.1064,8.9,7.3,11.9,48.02,45.14,53.42,7.1,0.27952771
29370016,2/21/24,4/1/24,3/25/24,45,13.716,8.9,7.3,11.9,48.02,45.14,53.42,7.1,0.27952771
30370001,2/21/24,3/28/24,3/21/24,54,16.4592,17,15,18.7,62.6,59,65.66,27.4,1.07874074
30370011,2/21/24,4/2/24,3/25/24,41,12.4968,11.8,8.6,16.6,53.24,47.48,61.88,12.7,0.50000027
30370003,2/21/24,4/1/24,3/25/24,40,12.192,11.8,8.6,16.6,53.24,47.48,61.88,12.7,0.50000027
30370004,2/21/24,4/2/24,3/27/24,38,11.5824,11.8,8.6,16.6,53.24,47.48,61.88,12.7,0.50000027
30370005,2/21/24,3/31/24,3/24/24,42,12.8016,11.8,8.6,16.6,53.24,47.48,61.88,12.7,0.50000027
30370006,2/21/24,3/27/24,3/19/24,49,14.9352,15.5,11.4,19,59.9,52.52,66.2,22.4,0.88189024
30370007,2/21/24,4/1/24,3/24/24,40,12.192,15.5,11.4,19,59.9,52.52,66.2,22.4,0.88189024
30370008,2/21/24,3/31/24,3/25/24,37,11.2776,15.5,11.4,19,59.9,52.52,66.2,22.4,0.88189024
30370013,2/21/24,4/5/24,3/28/24,26,7.9248,,,,32,32,32,,0
30370009,2/21/24,4/3/24,3/26/24,45,13.716,11.8,8.6,16.6,53.24,47.48,61.88,12.7,0.50000027
30370010,2/21/24,3/30/24,3/23/24,50,15.24,10.7,10,11,51.26,50,51.8,14.9,0.58661449
34370001,2/21/24,4/4/24,3/28/24,35,10.668,12.5,12,14,54.5,53.6,57.2,24.1,0.94881941
34370003,2/21/24,4/4/24,3/28/24,34,10.3632,12.7,11.7,13.7,54.86,53.06,56.66,16.2,0.63779562
34370004,2/21/24,4/4/24,3/28/24,35,10.668,12.7,11.7,13.7,54.86,53.06,56.66,16.2,0.63779562
34370022,2/21/24,4/4/24,3/27/24,37,11.2776,12.5,12,14,54.5,53.6,57.2,24.1,0.94881941
34370023,2/21/24,4/3/24,3/26/24,38,11.5824,12.5,12,14,54.5,53.6,57.2,24.1,0.94881941
34370026,2/21/24,4/3/24,3/25/24,39,11.8872,12.7,11.7,13.7,54.86,53.06,56.66,16.2,0.63779562
34370006,2/21/24,4/3/24,3/26/24,41,12.4968,9.9,9.3,11.7,49.82,48.74,53.06,24.9,0.98031549
34370008,2/21/24,4/4/24,3/28/24,39,11.8872,9.9,9.3,11.7,49.82,48.74,53.06,24.9,0.98031549
34370010,2/21/24,4/9/24,4/5/24,37,11.2776,9.9,9.3,11.7,49.82,48.74,53.06,24.9,0.98031549
34370028,2/21/24,4/6/24,3/27/24,38,11.5824,9.9,9.3,11.7,49.82,48.74,53.06,24.9,0.98031549
34370012,2/21/24,4/8/24,4/1/24,32,9.7536,9.1,8,10,48.38,46.4,50,25.1,0.98818951
34370013,2/21/24,4/2/24,3/27/24,34,10.3632,9.1,8,10,48.38,46.4,50,25.1,0.98818951
34370014,2/21/24,4/4/24,3/28/24,34,10.3632,12.7,11.7,13.7,54.86,53.06,56.66,16.2,0.63779562
34370015,2/21/24,4/2/24,3/26/24,37,11.2776,12.7,11.7,13.7,54.86,53.06,56.66,16.2,0.63779562
34370016,2/21/24,4/1/24,3/27/24,35,10.668,12.7,11.7,13.7,54.86,53.06,56.66,16.2,0.63779562
34370017,2/21/24,4/3/24,3/27/24,44,13.4112,,,,32,32,32,,0
34370018,2/21/24,4/2/24,3/26/24,39,11.8872,12.5,12,14,54.5,53.6,57.2,24.1,0.94881941
34370025,2/21/24,4/4/24,3/29/24,43,13.1064,,,,32,32,32,,0
34370020,2/21/24,4/3/24,3/29/24,42,12.8016,12.7,11.7,13.7,54.86,53.06,56.66,16.2,0.63779562
34370021,2/21/24,4/9/24,4/2/24,32,9.7536,9.1,8,10,48.38,46.4,50,25.1,0.98818951
34370027,2/21/24,4/8/24,3/28/24,45,13.716,9.9,9.3,11.7,49.82,48.74,53.06,24.9,0.98031549
34370019,2/21/24,4/2/24,3/25/24,37,11.2776,12.7,11.7,13.7,54.86,53.06,56.66,16.2,0.63779562
31370001,2/21/24,4/5/24,3/29/24,40,12.192,8.8,8.2,9.7,47.84,46.76,49.46,9.4,0.37007894
31370017,2/21/24,4/5/24,3/31/24,46,14.0208,8.1,7.8,9.7,46.58,46.04,49.46,21.1,0.83070911
31370018,2/21/24,4/4/24,3/30/24,38,11.5824,8.1,7.8,9.7,46.58,46.04,49.46,21.1,0.83070911
31370002,2/21/24,4/4/24,3/29/24,40,12.192,8.8,8.2,9.7,47.84,46.76,49.46,9.4,0.37007894
31370003,2/21/24,4/6/24,4/1/24,41,12.4968,8.5,7.6,9,47.3,45.68,48.2,9.4,0.37007894
31370004,2/21/24,4/4/24,3/29/24,42,12.8016,8.5,7.6,9,47.3,45.68,48.2,9.4,0.37007894
31370007,2/21/24,4/5/24,3/31/24,39,11.8872,8.1,7.8,9.7,46.58,46.04,49.46,21.1,0.83070911
31370009,2/21/24,4/5/24,3/28/24,39,11.8872,8.7,8.1,9.6,47.66,46.58,49.28,12.3,0.48425223
31370010,2/21/24,4/6/24,3/30/24,38,11.5824,8.1,7.8,9.7,46.58,46.04,49.46,21.1,0.83070911
31370011,2/21/24,4/5/24,3/30/24,39,11.8872,8.1,7.8,9.7,46.58,46.04,49.46,21.1,0.83070911
31370012,2/21/24,4/8/24,4/3/24,40,12.192,8.8,8.2,9.7,47.84,46.76,49.46,9.4,0.37007894
31370016,2/21/24,4/18/24,3/27/24,42,12.8016,8.5,7.6,9,47.3,45.68,48.2,9.4,0.37007894
32370001,2/21/24,4/8/24,4/1/24,32,9.7536,8.7,8.5,11,47.66,47.3,51.8,19.1,0.75196891
32370003,2/21/24,4/7/24,3/30/24,42,12.8016,8.7,8.1,9.6,47.66,46.58,49.28,12.3,0.48425223
32370020,2/21/24,4/2/24,3/27/24,46,14.0208,8.3,8,9,46.94,46.4,48.2,13.2,0.51968532
32370004,2/21/24,4/6/24,3/30/24,38,11.5824,8.5,8,9,47.3,46.4,48.2,12.3,0.48425223
32370005,2/21/24,4/7/24,4/1/24,36,10.9728,8.1,7.8,9.7,46.58,46.04,49.46,21.1,0.83070911
32370007,2/21/24,4/4/24,3/28/24,39,11.8872,8.3,7.7,9.4,46.94,45.86,48.92,12.5,0.49212625
32370008,2/21/24,4/4/24,3/28/24,39,11.8872,8.3,7.7,9.4,46.94,45.86,48.92,12.5,0.49212625
32370009,2/21/24,4/3/24,3/28/24,43,13.1064,8.3,8,9,46.94,46.4,48.2,13.2,0.51968532
32370019,2/21/24,4/4/24,3/26/24,44,13.4112,8.3,8,9,46.94,46.4,48.2,13.2,0.51968532
32370011,2/21/24,4/5/24,3/30/24,42,12.8016,8.3,8,9,46.94,46.4,48.2,13.2,0.51968532
